doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	time_str
lk_police_press_releases	2025-09-09-2025-09-09-06-40	2025-09-09 06:40	2025-09-09	2025-09-09 06:40	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.09-at-0640-.pdf	2025-09-09 06:40
lk_police_press_releases	2025-09-08-2025-09-08-09-45	2025-09-08 09:45	2025-09-08	2025-09-08 09:45	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.08-පැය-0945-.pdf	2025-09-08 09:45
lk_police_press_releases	2025-09-08-2025-09-08-06-15	2025-09-08 06:15	2025-09-08	2025-09-08 06:15	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.08-at-0615-_compressed.pdf	2025-09-08 06:15
lk_police_press_releases	2025-09-07-2025-09-07-08-55	2025-09-07 08:55	2025-09-07	2025-09-07 08:55	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.07-at-0855-_compressed.pdf	2025-09-07 08:55
lk_police_press_releases	2025-09-07-2025-09-07-08-00	2025-09-07 08:00	2025-09-07	2025-09-07 08:00	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.-07-at-0800-_compressed.pdf	2025-09-07 08:00
lk_police_press_releases	2025-09-07-2025-09-07-06-45	2025-09-07 06:45	2025-09-07	2025-09-07 06:45	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.07-at-0645-_compressed.pdf	2025-09-07 06:45
lk_police_press_releases	2025-09-06-2025-09-06-11-30	2025-09-06 11:30	2025-09-06	2025-09-06 11:30	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.06-at-1130-_compressed.pdf	2025-09-06 11:30
lk_police_press_releases	2025-09-06-2025-09-06-06-55	2025-09-06 06:55	2025-09-06	2025-09-06 06:55	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.-06-at-0655-_compressed.pdf	2025-09-06 06:55
lk_police_press_releases	2025-09-06-2025-09-06-06-15	2025-09-06 06:15	2025-09-06	2025-09-06 06:15	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.06-at-0615_compressed.pdf	2025-09-06 06:15
lk_police_press_releases	2025-09-06-2025-09-06-00-55	2025-09-06 00:55	2025-09-06	2025-09-06 00:55	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.06-at-0055-_compressed.pdf	2025-09-06 00:55
lk_police_press_releases	2025-09-05-2025-09-05-21-40	2025-09-05 21:40	2025-09-05	2025-09-05 21:40	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.05-at-2140-_compressed.pdf	2025-09-05 21:40
lk_police_press_releases	2025-09-05-2025-09-05-10-45	2025-09-05 10:45	2025-09-05	2025-09-05 10:45	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.05-at-1045_compressed.pdf	2025-09-05 10:45
lk_police_press_releases	2025-09-05-2025-09-05-10-25	2025-09-05 10:25	2025-09-05	2025-09-05 10:25	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.05-at-1025-_compressed.pdf	2025-09-05 10:25
lk_police_press_releases	2025-09-05-2025-09-05-06-45	2025-09-05 06:45	2025-09-05	2025-09-05 06:45	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.05-at-0645-_compressed.pdf	2025-09-05 06:45
lk_police_press_releases	2025-09-05-2025-09-05-06-30	2025-09-05 06:30	2025-09-05	2025-09-05 06:30	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.05-at-0630-_compressed.pdf	2025-09-05 06:30
lk_police_press_releases	2025-09-04-2025-09-04-22-40	2025-09-04 22:40	2025-09-04	2025-09-04 22:40	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.04-at-2240-_compressed.pdf	2025-09-04 22:40
lk_police_press_releases	2025-09-04-2025-09-04-20-00	2025-09-04 20:00	2025-09-04	2025-09-04 20:00	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.04-at-2000_compressed.pdf	2025-09-04 20:00
lk_police_press_releases	2025-09-04-2025-09-04-06-30	2025-09-04 06:30	2025-09-04	2025-09-04 06:30	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.04-at-0630-_compressed.pdf	2025-09-04 06:30
lk_police_press_releases	2025-09-03-2025-09-03-23-10	2025-09-03 23:10	2025-09-03	2025-09-03 23:10	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.03-at-2310_compressed.pdf	2025-09-03 23:10
lk_police_press_releases	2025-09-03-2025-09-03-18-40	2025-09-03 18:40	2025-09-03	2025-09-03 18:40	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.03-at-1840_compressed.pdf	2025-09-03 18:40
lk_police_press_releases	2025-09-03-2025-09-03-06-30	2025-09-03 06:30	2025-09-03	2025-09-03 06:30	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.03-at-0630_compressed.pdf	2025-09-03 06:30
lk_police_press_releases	2025-09-02-2025-09-02-15-55	2025-09-02 15:55	2025-09-02	2025-09-02 15:55	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.02-at-1555-_compressed.pdf	2025-09-02 15:55
lk_police_press_releases	2025-09-02-2025-09-02-09-55	2025-09-02 09:55	2025-09-02	2025-09-02 09:55	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.02-at-0955-_compressed.pdf	2025-09-02 09:55
lk_police_press_releases	2025-09-02-2025-09-02-06-30	2025-09-02 06:30	2025-09-02	2025-09-02 06:30	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.02-at-0630_compressed.pdf	2025-09-02 06:30
lk_police_press_releases	2025-09-01-2025-09-01-21-00	2025-09-01 21:00	2025-09-01	2025-09-01 21:00	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-2100-_compressed.pdf	2025-09-01 21:00
lk_police_press_releases	2025-09-01-2025-09-01-19-15	2025-09-01 19:15	2025-09-01	2025-09-01 19:15	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-1915-_compressed.pdf	2025-09-01 19:15
lk_police_press_releases	2025-09-01-2025-09-01-18-30	2025-09-01 18:30	2025-09-01	2025-09-01 18:30	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-1830-_compressed.pdf	2025-09-01 18:30
lk_police_press_releases	2025-09-01-2025-09-01-16-00	2025-09-01 16:00	2025-09-01	2025-09-01 16:00	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-1600-_compressed.pdf	2025-09-01 16:00
lk_police_press_releases	2025-09-01-2025-09-01-15-30	2025-09-01 15:30	2025-09-01	2025-09-01 15:30	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-1530-_compressed.pdf	2025-09-01 15:30
lk_police_press_releases	2025-09-01-2025-09-01-13-20	2025-09-01 13:20	2025-09-01	2025-09-01 13:20	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-1320-_compressed.pdf	2025-09-01 13:20
lk_police_press_releases	2025-09-01-2025-09-01-13-15	2025-09-01 13:15	2025-09-01	2025-09-01 13:15	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-1315-_compressed.pdf	2025-09-01 13:15
lk_police_press_releases	2025-09-01-2025-09-01-12-15	2025-09-01 12:15	2025-09-01	2025-09-01 12:15	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-1215_compressed.pdf	2025-09-01 12:15
lk_police_press_releases	2025-09-01-2025-09-01-10-40	2025-09-01 10:40	2025-09-01	2025-09-01 10:40	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.01-at-1040-_compressed.pdf	2025-09-01 10:40
lk_police_press_releases	2025-09-01-2025-09-01-06-25	2025-09-01 06:25	2025-09-01	2025-09-01 06:25	https://www.police.lk/?p=13977	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.09.03-at-0630_compressed.pdf	2025-09-01 06:25
lk_police_press_releases	2025-08-31-2025-08-31-16-55	2025-08-31 16:55	2025-08-31	2025-08-31 16:55	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/09/Media-on-2025.08.-31-at-1655-_compressed.pdf	2025-08-31 16:55
lk_police_press_releases	2025-08-31-2025-08-31-11-15	2025-08-31 11:15	2025-08-31	2025-08-31 11:15	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.31-at-1115-_compressed.pdf	2025-08-31 11:15
lk_police_press_releases	2025-08-31-2025-08-31-06-20	2025-08-31 06:20	2025-08-31	2025-08-31 06:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.31-at-0620-_compressed.pdf	2025-08-31 06:20
lk_police_press_releases	2025-08-31-2025-08-31-06-10	2025-08-31 06:10	2025-08-31	2025-08-31 06:10	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.31-at-0610-_compressed.pdf	2025-08-31 06:10
lk_police_press_releases	2025-08-30-2025-08-30-15-55	2025-08-30 15:55	2025-08-30	2025-08-30 15:55	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.30-at-1555-_compressed.pdf	2025-08-30 15:55
lk_police_press_releases	2025-08-30-2025-08-30-10-20	2025-08-30 10:20	2025-08-30	2025-08-30 10:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.30-at-1020_compressed.pdf	2025-08-30 10:20
lk_police_press_releases	2025-08-30-2025-08-30-06-20	2025-08-30 06:20	2025-08-30	2025-08-30 06:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.29-at-0620_compressed.pdf	2025-08-30 06:20
lk_police_press_releases	2025-08-29-2025-08-29-23-30	2025-08-29 23:30	2025-08-29	2025-08-29 23:30	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.29-at-2330-_compressed.pdf	2025-08-29 23:30
lk_police_press_releases	2025-08-29-2025-08-29-14-10	2025-08-29 14:10	2025-08-29	2025-08-29 14:10	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.29-at-1410-_compressed.pdf	2025-08-29 14:10
lk_police_press_releases	2025-08-29-2025-08-29-10-25	2025-08-29 10:25	2025-08-29	2025-08-29 10:25	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.29-at-1025-_compressed.pdf	2025-08-29 10:25
lk_police_press_releases	2025-08-29-2025-08-29-10-10	2025-08-29 10:10	2025-08-29	2025-08-29 10:10	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.29-at-1010_compressed.pdf	2025-08-29 10:10
lk_police_press_releases	2025-08-29-2025-08-29-06-20	2025-08-29 06:20	2025-08-29	2025-08-29 06:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.29-at-0620_compressed.pdf	2025-08-29 06:20
lk_police_press_releases	2025-08-28-2025-08-28-16-50	2025-08-28 16:50	2025-08-28	2025-08-28 16:50	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.28-at-1650-_compressed.pdf	2025-08-28 16:50
lk_police_press_releases	2025-08-28-2025-08-28-09-45	2025-08-28 09:45	2025-08-28	2025-08-28 09:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.28-at-0945-_compressed.pdf	2025-08-28 09:45
lk_police_press_releases	2025-08-28-2025-08-28-08-20	2025-08-28 08:20	2025-08-28	2025-08-28 08:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.28-at-0825-සැකකරු-අත්අඩංගුවට_compressed.pdf	2025-08-28 08:20
lk_police_press_releases	2025-08-28-2025-08-28-06-25	2025-08-28 06:25	2025-08-28	2025-08-28 06:25	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.28-at-0625_compressed.pdf	2025-08-28 06:25
lk_police_press_releases	2025-08-27-2025-08-27-23-45	2025-08-27 23:45	2025-08-27	2025-08-27 23:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.27-at-2345-වෙඩි-තබා-මනුෂ්_ය-ඝාතනයක්_compressed.pdf	2025-08-27 23:45
lk_police_press_releases	2025-08-27-2025-08-27-23-10	2025-08-27 23:10	2025-08-27	2025-08-27 23:10	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.27-at-2310-මාධ්_ය-නිවේදනය_compressed.pdf	2025-08-27 23:10
lk_police_press_releases	2025-08-27-2025-08-27-16-40	2025-08-27 16:40	2025-08-27	2025-08-27 16:40	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.27-at-1640-මාර්ග-අවහිරතාවයක්-බොරැල්ල-පොලිස්-වසම_compressed.pdf	2025-08-27 16:40
lk_police_press_releases	2025-08-27-2025-08-27-11-00	2025-08-27 11:00	2025-08-27	2025-08-27 11:00	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.27-at-1100-මාරක-රිය-අනතුරක්_compressed.pdf	2025-08-27 11:00
lk_police_press_releases	2025-08-27-2025-08-27-10-10	2025-08-27 10:10	2025-08-27	2025-08-27 10:10	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.27-පැය-1010-විශේෂ-මෙහෙයුම්-ක්_රියාත්මක-කිරීම._compressed.pdf	2025-08-27 10:10
lk_police_press_releases	2025-08-27-2025-08-27-06-25	2025-08-27 06:25	2025-08-27	2025-08-27 06:25	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.27-at-0625-_compressed.pdf	2025-08-27 06:25
lk_police_press_releases	2025-08-26-2025-08-26-15-45	2025-08-26 15:45	2025-08-26	2025-08-26 15:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.26-at-1545-_compressed.pdf	2025-08-26 15:45
lk_police_press_releases	2025-08-26-2025-08-26-09-15	2025-08-26 09:15	2025-08-26	2025-08-26 09:15	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.26-at-0915-_compressed.pdf	2025-08-26 09:15
lk_police_press_releases	2025-08-26-2025-08-26-07-15	2025-08-26 07:15	2025-08-26	2025-08-26 07:15	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.26-at-0715_compressed.pdf	2025-08-26 07:15
lk_police_press_releases	2025-08-26-2025-08-26-06-20	2025-08-26 06:20	2025-08-26	2025-08-26 06:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.26-at-0620-_compressed.pdf	2025-08-26 06:20
lk_police_press_releases	2025-08-25-2025-08-25-23-40	2025-08-25 23:40	2025-08-25	2025-08-25 23:40	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.25-at-2340-_compressed.pdf	2025-08-25 23:40
lk_police_press_releases	2025-08-25-2025-08-25-15-35	2025-08-25 15:35	2025-08-25	2025-08-25 15:35	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.25-at-1535-_compressed.pdf	2025-08-25 15:35
lk_police_press_releases	2025-08-25-2025-08-25-10-15	2025-08-25 10:15	2025-08-25	2025-08-25 10:15	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.25-at-1015-_compressed.pdf	2025-08-25 10:15
lk_police_press_releases	2025-08-25-2025-08-25-07-15	2025-08-25 07:15	2025-08-25	2025-08-25 07:15	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.25-at-0715-_compressed.pdf	2025-08-25 07:15
lk_police_press_releases	2025-08-25-2025-08-25-06-20	2025-08-25 06:20	2025-08-25	2025-08-25 06:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.25-at-0620-_compressed.pdf	2025-08-25 06:20
lk_police_press_releases	2025-08-24-2025-08-24-14-55	2025-08-24 14:55	2025-08-24	2025-08-24 14:55	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.-24-at-1455-_compressed.pdf	2025-08-24 14:55
lk_police_press_releases	2025-08-24-2025-08-24-14-50	2025-08-24 14:50	2025-08-24	2025-08-24 14:50	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.24-at-1450-_compressed.pdf	2025-08-24 14:50
lk_police_press_releases	2025-08-24-2025-08-24-08-20	2025-08-24 08:20	2025-08-24	2025-08-24 08:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.-24-at-0820_compressed.pdf	2025-08-24 08:20
lk_police_press_releases	2025-08-24-2025-08-24-06-30	2025-08-24 06:30	2025-08-24	2025-08-24 06:30	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.24-at-0630-_compressed.pdf	2025-08-24 06:30
lk_police_press_releases	2025-08-23-2025-08-23-22-30	2025-08-23 22:30	2025-08-23	2025-08-23 22:30	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.23-at-2230-_compressed.pdf	2025-08-23 22:30
lk_police_press_releases	2025-08-23-2025-08-23-09-45	2025-08-23 09:45	2025-08-23	2025-08-23 09:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.23-at-0945-_compressed.pdf	2025-08-23 09:45
lk_police_press_releases	2025-08-23-2025-08-23-06-15	2025-08-23 06:15	2025-08-23	2025-08-23 06:15	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.23-at-0615-_compressed.pdf	2025-08-23 06:15
lk_police_press_releases	2025-08-22-2025-08-22-17-45	2025-08-22 17:45	2025-08-22	2025-08-22 17:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.22-at-1745-_compressed.pdf	2025-08-22 17:45
lk_police_press_releases	2025-08-22-2025-08-22-16-45	2025-08-22 16:45	2025-08-22	2025-08-22 16:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.22-at-1645-_compressed.pdf	2025-08-22 16:45
lk_police_press_releases	2025-08-22-2025-08-22-11-50	2025-08-22 11:50	2025-08-22	2025-08-22 11:50	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.22-at-1150-_compressed.pdf	2025-08-22 11:50
lk_police_press_releases	2025-08-22-2025-08-22-09-00	2025-08-22 09:00	2025-08-22	2025-08-22 09:00	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.22-at-0900_compressed.pdf	2025-08-22 09:00
lk_police_press_releases	2025-08-22-2025-08-22-06-15	2025-08-22 06:15	2025-08-22	2025-08-22 06:15	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.22-at-0615-_compressed.pdf	2025-08-22 06:15
lk_police_press_releases	2025-08-21-2025-08-21-23-50	2025-08-21 23:50	2025-08-21	2025-08-21 23:50	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.21-at-2350-_compressed.pdf	2025-08-21 23:50
lk_police_press_releases	2025-08-21-2025-08-21-22-40	2025-08-21 22:40	2025-08-21	2025-08-21 22:40	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.21-at-2240-_compressed.pdf	2025-08-21 22:40
lk_police_press_releases	2025-08-21-2025-08-21-21-45	2025-08-21 21:45	2025-08-21	2025-08-21 21:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.21-at-2145_compressed.pdf	2025-08-21 21:45
lk_police_press_releases	2025-08-21-2025-08-21-21-35	2025-08-21 21:35	2025-08-21	2025-08-21 21:35	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.21at-2135-_compressed.pdf	2025-08-21 21:35
lk_police_press_releases	2025-08-21-2025-08-21-11-25	2025-08-21 11:25	2025-08-21	2025-08-21 11:25	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.21-at-1125-_compressed.pdf	2025-08-21 11:25
lk_police_press_releases	2025-08-21-2025-08-21-06-30	2025-08-21 06:30	2025-08-21	2025-08-21 06:30	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.20-at-0630-_compressed-1.pdf	2025-08-21 06:30
lk_police_press_releases	2025-08-20-2025-08-20-13-55	2025-08-20 13:55	2025-08-20	2025-08-20 13:55	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.20-at-1355-_compressed.pdf	2025-08-20 13:55
lk_police_press_releases	2025-08-20-2025-08-20-09-05	2025-08-20 09:05	2025-08-20	2025-08-20 09:05	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.20-at-0905-._compressed.pdf	2025-08-20 09:05
lk_police_press_releases	2025-08-20-2025-08-20-06-30	2025-08-20 06:30	2025-08-20	2025-08-20 06:30	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.20-at-0630-_compressed-1.pdf	2025-08-20 06:30
lk_police_press_releases	2025-08-20-2025-08-20-06-20	2025-08-20 06:20	2025-08-20	2025-08-20 06:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.20-at-0620-_compressed.pdf	2025-08-20 06:20
lk_police_press_releases	2025-08-19-2025-08-19-21-30	2025-08-19 21:30	2025-08-19	2025-08-19 21:30	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.19-at-2130-_compressed.pdf	2025-08-19 21:30
lk_police_press_releases	2025-08-19-2025-08-19-19-10	2025-08-19 19:10	2025-08-19	2025-08-19 19:10	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.19-at-0910_compressed.pdf	2025-08-19 19:10
lk_police_press_releases	2025-08-19-2025-08-19-12-00	2025-08-19 12:00	2025-08-19	2025-08-19 12:00	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.19-at-1200-_compressed.pdf	2025-08-19 12:00
lk_police_press_releases	2025-08-19-2025-08-19-06-05	2025-08-19 06:05	2025-08-19	2025-08-19 06:05	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.19-at-0605-_compressed.pdf	2025-08-19 06:05
lk_police_press_releases	2025-08-18-2025-08-18-23-45	2025-08-18 23:45	2025-08-18	2025-08-18 23:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.18-at-2345-_compressed.pdf	2025-08-18 23:45
lk_police_press_releases	2025-08-18-2025-08-18-10-55	2025-08-18 10:55	2025-08-18	2025-08-18 10:55	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.18-AT-1055-_compressed.pdf	2025-08-18 10:55
lk_police_press_releases	2025-08-18-2025-08-18-06-15	2025-08-18 06:15	2025-08-18	2025-08-18 06:15	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.18-at-0615-_compressed.pdf	2025-08-18 06:15
lk_police_press_releases	2025-08-17-2025-08-17-22-30	2025-08-17 22:30	2025-08-17	2025-08-17 22:30	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.17-at-2230-_compressed.pdf	2025-08-17 22:30
lk_police_press_releases	2025-08-17-2025-08-17-14-20	2025-08-17 14:20	2025-08-17	2025-08-17 14:20	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.17-at-1420-_compressed.pdf	2025-08-17 14:20
lk_police_press_releases	2025-08-17-2025-08-17-09-45	2025-08-17 09:45	2025-08-17	2025-08-17 09:45	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.17-at-0945_compressed.pdf	2025-08-17 09:45
lk_police_press_releases	2025-08-17-2025-08-17-06-10	2025-08-17 06:10	2025-08-17	2025-08-17 06:10	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.17-at-0610-_compressed.pdf	2025-08-17 06:10
lk_police_press_releases	2025-08-16-2025-08-16-18-25	2025-08-16 18:25	2025-08-16	2025-08-16 18:25	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.16-at-1825-_compressed.pdf	2025-08-16 18:25
lk_police_press_releases	2025-08-16-2025-08-16-12-25	2025-08-16 12:25	2025-08-16	2025-08-16 12:25	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.16-at-1225-_compressed.pdf	2025-08-16 12:25
lk_police_press_releases	2025-08-16-2025-08-16-10-35	2025-08-16 10:35	2025-08-16	2025-08-16 10:35	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.16-at-1035-_compressed.pdf	2025-08-16 10:35
lk_police_press_releases	2025-08-16-2025-08-16-07-55	2025-08-16 07:55	2025-08-16	2025-08-16 07:55	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.16-at-0755-_compressed.pdf	2025-08-16 07:55
lk_police_press_releases	2025-08-16-2025-08-16-07-50	2025-08-16 07:50	2025-08-16	2025-08-16 07:50	https://www.police.lk/?p=11837	si	https://www.police.lk/wp-content/uploads/2025/08/Media-on-2025.08.16-at-0750-_compressed.pdf	2025-08-16 07:50
